 ID,Company,Product,Issue,State,Submitted via,Date received,Date resolved,Timely response?,Consumer disputed?,state name,Date received,Date resolved,Resolution time(in days),Year,QTR (US FLY)
2044689,Experian,Credit reporting,Credit reporting company's investigation,PA,Postal mail,03/08/2016,04/08/2016,Yes,No,Pennsylvania,08/03/2016,08/04/2016,1,2016,Q3
945439,Ocwen,Mortgage,"Loan servicing, payments, escrow account",CA,Web,07/21/2014,07/21/2014,Yes,No,California,7/21/2014,7/21/2014,0,2014,Q3
1322131,Bank of America,Bank account or service,"Account opening, closing, or management",CA,Web,08/04/2015,08/04/2015,Yes,Yes,California,04/08/2015,04/08/2015,0,2015,Q2
1451511,Banco Santander Puerto Rico,Credit card,Credit determination,PR,Web,05/07/2015,05/07/2015,Yes,No,#N/A,07/05/2015,07/05/2015,0,2015,Q3
414118,Bank of America,Mortgage,"Loan servicing, payments, escrow account",CA,Email,05/22/2013,05/24/2013,Yes,No,California,5/22/2013,5/24/2013,2,2013,Q2
596619,PNC Bank N.A.,Bank account or service,Deposits and withdrawals,PA,Phone,11/13/2013,11/14/2013,Yes,No,Pennsylvania,11/13/2013,11/14/2013,1,2013,Q4
581192,"HCFS Health Care Financial Services, Inc.",Debt collection,"Loan modification,collection,foreclosure",DE,Web,01/11/2013,01/11/2013,Yes,Yes,Delaware,11/01/2013,11/01/2013,0,2013,Q4
1958221,JPMorgan Chase & Co.,Bank account or service,"Account opening, closing, or management",AZ,Phone,07/06/2016,07/06/2016,Yes,No,Arizona,06/07/2016,06/07/2016,0,2016,Q2
1409543,Fifth Third Financial Corporation,Bank account or service,"Account opening, closing, or management",NC,Email,05/06/2015,07/13/2015,Yes,Yes,North Carolina,06/05/2015,7/13/2015,38,2015,Q2
929084,"Amsher Collection Services, Inc.",Debt collection,"Loan modification,collection,foreclosure",TX,Web,09/07/2014,09/07/2014,Yes,No,Texas,07/09/2014,07/09/2014,0,2014,Q3
1644252,"Hunter Warfield, Inc.",Debt collection,Taking/threatening an illegal action,TX,Web,06/11/2015,06/11/2015,Yes,Yes,Texas,11/06/2015,11/06/2015,0,2015,Q4
735248,BMO Harris,Mortgage,"Loan servicing, payments, escrow account",AZ,Email,02/27/2014,05/03/2014,Yes,No,Arizona,2/27/2014,03/05/2014,6,2014,Q1
1586076,JPMorgan Chase & Co.,Bank account or service,Deposits and withdrawals,FL,Web,09/30/2015,09/30/2015,Yes,No,Florida,9/30/2015,9/30/2015,0,2015,Q3
763536,TD Bank US Holding Company,Bank account or service,"Account opening, closing, or management",NY,Web,03/17/2014,03/17/2014,Yes,No,New York,3/17/2014,3/17/2014,0,2014,Q1
603444,Experian,Credit reporting,Credit reporting company's investigation,MO,Postal mail,11/19/2013,11/29/2013,Yes,No,Missouri,11/19/2013,11/29/2013,10,2013,Q4
1221804,Equifax,Credit reporting,Unable to get credit report/credit score,WA,Web,03/02/2015,03/02/2015,Yes,Yes,Washington,02/03/2015,02/03/2015,0,2015,Q1
1947784,Citibank,Bank account or service,"Account opening, closing, or management",VA,Web,05/31/2016,05/31/2016,Yes,No,Virginia,5/31/2016,5/31/2016,0,2016,Q2
1423057,"American Adjustment Bureau, Inc",Debt collection,"Loan modification,collection,foreclosure",FL,Web,06/16/2015,06/16/2015,Yes,No,Florida,6/16/2015,6/16/2015,0,2015,Q2
1636544,Amex,Credit card,Unsolicited issuance of credit card,FL,Web,02/11/2015,02/11/2015,Yes,No,Florida,11/02/2015,11/02/2015,0,2015,Q4
1557664,M&T Bank Corporation,Mortgage,"Loan servicing, payments, escrow account",MD,Web,09/09/2015,10/09/2015,Yes,No,Maryland,09/09/2015,09/10/2015,1,2015,Q3
1081767,People's United Bank,Mortgage,"Loan servicing, payments, escrow account",CT,Email,10/22/2014,10/28/2014,Yes,Yes,Connecticut,10/22/2014,10/28/2014,6,2014,Q4
1241747,"SunTrust Banks, Inc.",Bank account or service,"Account opening, closing, or management",FL,Web,02/16/2015,02/16/2015,Yes,Yes,Florida,2/16/2015,2/16/2015,0,2015,Q1
1629887,"FIRST CASH FINANCIAL SERVICES, INC.",Debt collection,Taking/threatening an illegal action,TX,Web,10/28/2015,12/28/2015,Yes,No,Texas,10/28/2015,12/28/2015,61,2015,Q4
1647202,AES/PHEAA,Student loan,Dealing with my lender or servicer,NY,Web,09/11/2015,12/11/2015,Yes,No,New York,11/09/2015,11/12/2015,3,2015,Q4
1379319,Wells Fargo & Company,Bank account or service,Deposits and withdrawals,CA,Web,05/16/2015,05/16/2015,Yes,Yes,California,5/16/2015,5/16/2015,0,2015,Q2
1139297,Synchrony Financial,Credit card,Credit determination,NV,Postal mail,02/12/2014,05/12/2014,Yes,No,Nevada,12/02/2014,12/05/2014,3,2014,Q4
1777911,Wells Fargo & Company,Mortgage,"Loan servicing, payments, escrow account",FL,Email,08/02/2016,09/02/2016,Yes,Yes,Florida,02/08/2016,02/09/2016,1,2016,Q1
389695,M&T Bank Corporation,Bank account or service,"Making/receiving payments, sending money",MD,Phone,04/23/2013,04/24/2013,Yes,Yes,Maryland,4/23/2013,4/24/2013,1,2013,Q2
1861201,Capital One,Credit card,Unsolicited issuance of credit card,OK,Web,01/04/2016,01/04/2016,Yes,No,Oklahoma,04/01/2016,04/01/2016,0,2016,Q2
1145722,"Bayview Loan Servicing, LLC",Mortgage,"Loan servicing, payments, escrow account",AE,Web,06/12/2014,06/12/2014,Yes,No,#N/A,12/06/2014,12/06/2014,0,2014,Q4
1524828,"Platinum Holdings Group, LLC",Debt collection,Communication tactics,CO,Web,08/18/2015,08/26/2015,No,No,Colorado,8/18/2015,8/26/2015,8,2015,Q3
1229224,Wells Fargo & Company,Bank account or service,"Account opening, closing, or management",FL,Web,06/02/2015,06/02/2015,Yes,Yes,Florida,02/06/2015,02/06/2015,0,2015,Q1
1198761,Citibank,Bank account or service,Deposits and withdrawals,NY,Web,01/19/2015,01/19/2015,Yes,No,New York,1/19/2015,1/19/2015,0,2015,Q1
1901821,DRS Financial LLC,Debt collection,Improper contact or sharing of info,PA,Web,04/28/2016,04/28/2016,Yes,No,Pennsylvania,4/28/2016,4/28/2016,0,2016,Q2
1217914,Wells Fargo & Company,Student loan,Getting a loan,MD,Postal mail,01/30/2015,04/02/2015,Yes,No,Maryland,1/30/2015,02/04/2015,5,2015,Q1
1974511,JPMorgan Chase & Co.,Bank account or service,"Account opening, closing, or management",NY,Web,06/18/2016,06/18/2016,Yes,Yes,New York,6/18/2016,6/18/2016,0,2016,Q2
1873835,Bank of America,Credit card,Transaction issue,NY,Web,11/04/2016,11/04/2016,Yes,No,New York,04/11/2016,04/11/2016,0,2016,Q2
1451334,"Citizens Financial Group, Inc.",Debt collection,"Loan modification,collection,foreclosure",TN,Web,05/07/2015,05/07/2015,Yes,No,Tennessee,07/05/2015,07/05/2015,0,2015,Q3
1925068,Citibank,Bank account or service,"Account opening, closing, or management",CA,Web,05/14/2016,05/14/2016,Yes,No,California,5/14/2016,5/14/2016,0,2016,Q2
811170,Encore Capital Group,Debt collection,False statements or representation,GA,Phone,04/16/2014,04/21/2014,Yes,Yes,Georgia,4/16/2014,4/21/2014,5,2014,Q2
240261,Wells Fargo & Company,Mortgage,"Application, originator, mortgage broker",OH,Email,01/17/2013,01/22/2013,Yes,No,Ohio,1/17/2013,1/22/2013,5,2013,Q1
1928588,Nationstar Mortgage,Mortgage,"Loan servicing, payments, escrow account",WA,Web,05/17/2016,05/20/2016,Yes,No,Washington,5/17/2016,5/20/2016,3,2016,Q2
2144511,Discover,Debt collection,"Loan modification,collection,foreclosure",GA,Web,03/10/2016,03/10/2016,Yes,Yes,Georgia,10/03/2016,10/03/2016,0,2016,Q4
972296,Bank of America,Mortgage,"Application, originator, mortgage broker",FL,Web,06/08/2014,08/08/2014,Yes,No,Florida,08/06/2014,08/08/2014,2,2014,Q3
1427823,Bank of America,Mortgage,"Application, originator, mortgage broker",MD,Web,06/18/2015,06/18/2015,Yes,Yes,Maryland,6/18/2015,6/18/2015,0,2015,Q2
466776,"Portfolio Recovery Associates, Inc.",Debt collection,Improper contact or sharing of info,CA,Web,07/25/2013,07/25/2013,Yes,No,California,7/25/2013,7/25/2013,0,2013,Q3
575069,TD Bank US Holding Company,Bank account or service,Problems caused by my funds being low,NJ,Web,10/29/2013,10/29/2013,Yes,Yes,New Jersey,10/29/2013,10/29/2013,0,2013,Q4
1971534,Bank of America,Mortgage,"Application, originator, mortgage broker",CA,Web,06/16/2016,06/16/2016,Yes,No,California,6/16/2016,6/16/2016,0,2016,Q2
773297,Bank of America,Credit card,Delinquent account,CA,Web,03/22/2014,03/28/2014,Yes,No,California,3/22/2014,3/28/2014,6,2014,Q1
1785010,United Recovery Solutions,Debt collection,Improper contact or sharing of info,PA,Web,11/02/2016,11/02/2016,No,No,Pennsylvania,02/11/2016,02/11/2016,0,2016,Q1
727930,Bank of America,Bank account or service,Deposits and withdrawals,CA,Email,02/24/2014,02/26/2014,Yes,No,California,2/24/2014,2/26/2014,2,2014,Q1
1661618,Encore Capital Group,Debt collection,Communication tactics,TN,Web,11/18/2015,11/18/2015,Yes,No,Tennessee,11/18/2015,11/18/2015,0,2015,Q4
1979500,Citibank,Bank account or service,"Account opening, closing, or management",MN,Web,06/23/2016,06/23/2016,Yes,Yes,Minnesota,6/23/2016,6/23/2016,0,2016,Q2
1167373,JPMorgan Chase & Co.,Mortgage,"Loan servicing, payments, escrow account",TX,Web,12/22/2014,12/22/2014,Yes,No,Texas,12/22/2014,12/22/2014,0,2014,Q4
1766456,Nationstar Mortgage,Mortgage,"Loan servicing, payments, escrow account",OK,Web,01/02/2016,01/02/2016,Yes,No,Oklahoma,02/01/2016,02/01/2016,0,2016,Q1
607416,Capital One,Credit card,Delinquent account,IN,Web,11/21/2013,11/21/2013,Yes,No,Indiana,11/21/2013,11/21/2013,0,2013,Q4
1770614,Synchrony Financial,Credit card,Closing/Cancelling account,IL,Web,03/02/2016,03/02/2016,Yes,Yes,Illinois,02/03/2016,02/03/2016,0,2016,Q1
2123506,American Honda Finance Corporation,Debt collection,"Loan modification,collection,foreclosure",AZ,Web,09/21/2016,09/21/2016,Yes,Yes,Arizona,9/21/2016,9/21/2016,0,2016,Q3
827985,PNC Bank N.A.,Mortgage,"Loan servicing, payments, escrow account",OR,Phone,04/28/2014,04/30/2014,Yes,No,Oregon,4/28/2014,4/30/2014,2,2014,Q2
821162,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",GA,Web,04/23/2014,04/23/2014,Yes,No,Georgia,4/23/2014,4/23/2014,0,2014,Q2
691909,Encore Capital Group,Debt collection,"Loan modification,collection,foreclosure",CA,Web,01/29/2014,01/31/2014,Yes,Yes,California,1/29/2014,1/31/2014,2,2014,Q1
1447313,Wells Fargo & Company,Bank account or service,"Account opening, closing, or management",VA,Web,01/07/2015,01/07/2015,Yes,No,Virginia,07/01/2015,07/01/2015,0,2015,Q3
556248,"SunTrust Banks, Inc.",Bank account or service,"Account opening, closing, or management",SC,Phone,09/10/2013,10/10/2013,Yes,No,South Carolina,10/09/2013,10/10/2013,1,2013,Q4
860571,Sallie Mae,Student loan,Dealing with my lender or servicer,CT,Web,05/20/2014,05/20/2014,Yes,Yes,Connecticut,5/20/2014,5/20/2014,0,2014,Q2
1671747,Bank of America,Bank account or service,Problems caused by my funds being low,FL,Email,11/25/2015,11/27/2015,Yes,Yes,Florida,11/25/2015,11/27/2015,2,2015,Q4
994671,USAA Savings,Debt collection,Communication tactics,CO,Web,08/21/2014,08/21/2014,Yes,No,Colorado,8/21/2014,8/21/2014,0,2014,Q3
1678639,Citibank,Mortgage,"Loan servicing, payments, escrow account",GA,Phone,01/12/2015,04/12/2015,Yes,Yes,Georgia,12/01/2015,12/04/2015,3,2015,Q4
1594580,USAA Savings,Bank account or service,"Making/receiving payments, sending money",FL,Web,06/10/2015,06/10/2015,Yes,No,Florida,10/06/2015,10/06/2015,0,2015,Q4
1353988,"TransUnion Intermediate Holdings, Inc.",Credit reporting,Credit reporting company's investigation,CO,Web,04/30/2015,04/30/2015,Yes,No,Colorado,4/30/2015,4/30/2015,0,2015,Q2
1186483,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",NC,Web,08/01/2015,08/01/2015,Yes,No,North Carolina,01/08/2015,01/08/2015,0,2015,Q1
2012218,Bank of America,Credit card,Late fee,TX,Web,07/15/2016,07/15/2016,Yes,Yes,Texas,7/15/2016,7/15/2016,0,2016,Q3
1988571,Bank of America,Bank account or service,"Account opening, closing, or management",CT,Postal mail,06/28/2016,06/30/2016,Yes,No,Connecticut,6/28/2016,6/30/2016,2,2016,Q2
1272887,USAA Savings,Consumer Loan,Managing the loan or lease,PA,Web,09/03/2015,09/03/2015,Yes,No,Pennsylvania,03/09/2015,03/09/2015,0,2015,Q1
1532153,Capital One,Credit card,Billing disputes,CA,Web,08/24/2015,08/25/2015,Yes,No,California,8/24/2015,8/25/2015,1,2015,Q3
556938,HSBC North America Holdings Inc.,Mortgage,"Loan servicing, payments, escrow account",TX,Web,10/10/2013,11/10/2013,Yes,No,Texas,10/10/2013,10/11/2013,1,2013,Q4
821025,"Select Portfolio Servicing, Inc",Mortgage,"Loan servicing, payments, escrow account",FL,Web,04/23/2014,04/23/2014,Yes,No,Florida,4/23/2014,4/23/2014,0,2014,Q2
1788664,EverBank,Mortgage,"Loan servicing, payments, escrow account",NY,Web,02/16/2016,02/16/2016,Yes,No,New York,2/16/2016,2/16/2016,0,2016,Q1
364161,Equifax,Credit reporting,Credit reporting company's investigation,SC,Web,03/25/2013,03/26/2013,Yes,Yes,South Carolina,3/25/2013,3/26/2013,1,2013,Q1
1757625,Bank of America,Bank account or service,"Account opening, closing, or management",CA,Postal mail,01/26/2016,01/26/2016,Yes,No,California,1/26/2016,1/26/2016,0,2016,Q1
734631,Resurgent Capital Services L.P.,Debt collection,"Loan modification,collection,foreclosure",AZ,Web,02/27/2014,02/27/2014,Yes,No,Arizona,2/27/2014,2/27/2014,0,2014,Q1
424210,JPMorgan Chase & Co.,Credit card,Closing/Cancelling account,NY,Phone,04/06/2013,05/06/2013,Yes,Yes,New York,06/04/2013,06/05/2013,1,2013,Q2
2096065,JPMorgan Chase & Co.,Mortgage,"Loan servicing, payments, escrow account",NC,Web,06/09/2016,09/09/2016,Yes,Yes,North Carolina,09/06/2016,09/09/2016,3,2016,Q3
1650914,Experian,Credit reporting,Credit reporting company's investigation,TX,Web,11/11/2015,11/11/2015,Yes,No,Texas,11/11/2015,11/11/2015,0,2015,Q4
1689171,JPMorgan Chase & Co.,Bank account or service,Deposits and withdrawals,CA,Web,08/12/2015,08/12/2015,Yes,No,California,12/08/2015,12/08/2015,0,2015,Q4
1961894,"TransUnion Intermediate Holdings, Inc.",Credit reporting,Credit reporting company's investigation,GA,Web,09/06/2016,09/06/2016,Yes,No,Georgia,06/09/2016,06/09/2016,0,2016,Q2
1847389,Citibank,Credit card,Identity theft / Fraud / Embezzlement,CO,Web,03/24/2016,03/24/2016,Yes,No,Colorado,3/24/2016,3/24/2016,0,2016,Q1
1632110,Ocwen,Mortgage,"Loan servicing, payments, escrow account",CA,Web,10/29/2015,10/29/2015,Yes,No,California,10/29/2015,10/29/2015,0,2015,Q4
1683437,"FirstSource Advantage, LLC",Debt collection,Communication tactics,NY,Web,04/12/2015,04/12/2015,Yes,No,New York,12/04/2015,12/04/2015,0,2015,Q4
1095136,Bank of America,Bank account or service,Deposits and withdrawals,NC,Web,10/31/2014,10/31/2014,Yes,No,North Carolina,10/31/2014,10/31/2014,0,2014,Q4
555069,Bank of America,Mortgage,"Loan servicing, payments, escrow account",IL,Email,08/10/2013,08/10/2013,Yes,No,Illinois,10/08/2013,10/08/2013,0,2013,Q4
1483421,"Pinnacle Credit Services, LLC",Debt collection,Improper contact or sharing of info,ME,Web,07/23/2015,07/23/2015,Yes,Yes,Maine,7/23/2015,7/23/2015,0,2015,Q3
1335235,"Navient Solutions, Inc.",Student loan,Can't repay my loan,NY,Web,04/17/2015,04/17/2015,Yes,No,New York,4/17/2015,4/17/2015,0,2015,Q2
778100,Real Time Resolutions,Mortgage,"Loan servicing, payments, escrow account",CO,Web,03/25/2014,03/25/2014,Yes,No,Colorado,3/25/2014,3/25/2014,0,2014,Q1
1034953,"Gulf Coast Collection Bureau, Inc.",Debt collection,"Loan modification,collection,foreclosure",PA,Web,09/18/2014,09/22/2014,Yes,No,Pennsylvania,9/18/2014,9/22/2014,4,2014,Q3
1119978,"Enova International, Inc.",Payday loan,Charged fees or interest I didn't expect,NY,Web,11/17/2014,11/17/2014,Yes,No,New York,11/17/2014,11/17/2014,0,2014,Q4
1935992,JPMorgan Chase & Co.,Mortgage,"Loan servicing, payments, escrow account",IL,Web,05/21/2016,05/21/2016,Yes,No,Illinois,5/21/2016,5/21/2016,0,2016,Q2
2042279,"TransUnion Intermediate Holdings, Inc.",Credit reporting,Credit reporting company's investigation,CT,Web,02/08/2016,02/08/2016,Yes,No,Connecticut,08/02/2016,08/02/2016,0,2016,Q3
1525046,First Associates Loan Servicing LLC,Student loan,Can't repay my loan,NY,Web,08/18/2015,08/18/2015,Yes,No,New York,8/18/2015,8/18/2015,0,2015,Q3
1962001,Equifax,Credit reporting,Credit reporting company's investigation,VA,Web,09/06/2016,09/06/2016,Yes,No,Virginia,06/09/2016,06/09/2016,0,2016,Q2
634176,"CL Holdings, LLC",Debt collection,"Loan modification,collection,foreclosure",ID,Web,12/15/2013,12/20/2013,Yes,Yes,Idaho,12/15/2013,12/20/2013,5,2013,Q4
357710,HSBC North America Holdings Inc.,Mortgage,"Loan servicing, payments, escrow account",IL,Web,03/16/2013,03/19/2013,Yes,Yes,Illinois,3/16/2013,3/19/2013,3,2013,Q1
1841407,"Diversified Consultants, Inc.",Debt collection,False statements or representation,CA,Web,03/22/2016,03/22/2016,Yes,No,California,3/22/2016,3/22/2016,0,2016,Q1
1788898,BlueChip Financial,Debt collection,Communication tactics,RI,Web,02/16/2016,02/16/2016,Yes,No,Rhode Island,2/16/2016,2/16/2016,0,2016,Q1
625469,JPMorgan Chase & Co.,Mortgage,Credit decision / Underwriting,NJ,Web,08/12/2013,08/12/2013,Yes,No,New Jersey,12/08/2013,12/08/2013,0,2013,Q4
1199157,Amex,Credit card,Identity theft / Fraud / Embezzlement,NY,Postal mail,01/20/2015,01/23/2015,Yes,Yes,New York,1/20/2015,1/23/2015,3,2015,Q1
485446,BBVA Compass,Bank account or service,Problems caused by my funds being low,TX,Email,09/08/2013,12/08/2013,Yes,No,Texas,08/09/2013,08/12/2013,3,2013,Q3
824961,HSBC North America Holdings Inc.,Mortgage,"Loan servicing, payments, escrow account",IL,Email,04/25/2014,04/29/2014,Yes,No,Illinois,4/25/2014,4/29/2014,4,2014,Q2
484534,JPMorgan Chase & Co.,Credit card,APR or interest rate,AZ,Email,07/08/2013,08/08/2013,Yes,No,Arizona,08/07/2013,08/08/2013,1,2013,Q3
1728580,JPMorgan Chase & Co.,Mortgage,Settlement process and costs,CA,Web,06/01/2016,06/01/2016,Yes,No,California,01/06/2016,01/06/2016,0,2016,Q1
1158341,Kings Credit Services,Debt collection,"Loan modification,collection,foreclosure",CA,Email,12/16/2014,12/17/2014,Yes,No,California,12/16/2014,12/17/2014,1,2014,Q4
1481081,Nationstar Mortgage,Mortgage,Credit decision / Underwriting,IL,Web,07/22/2015,07/22/2015,Yes,No,Illinois,7/22/2015,7/22/2015,0,2015,Q3
1189437,Amex,Credit card,Billing disputes,NY,Web,10/01/2015,10/01/2015,Yes,Yes,New York,01/10/2015,01/10/2015,0,2015,Q1
1706562,"Lakeview Loan Servicing, LLC",Mortgage,"Loan servicing, payments, escrow account",OH,Web,12/16/2015,12/16/2015,Yes,No,Ohio,12/16/2015,12/16/2015,0,2015,Q4
360545,Wells Fargo & Company,Consumer Loan,Managing the loan or lease,OK,Email,03/20/2013,03/21/2013,Yes,No,Oklahoma,3/20/2013,3/21/2013,1,2013,Q1
1298057,BBVA Compass,Mortgage,"Loan servicing, payments, escrow account",VA,Web,03/24/2015,03/24/2015,Yes,Yes,Virginia,3/24/2015,3/24/2015,0,2015,Q1
1421981,Ocwen,Mortgage,"Loan servicing, payments, escrow account",CA,Web,06/15/2015,06/15/2015,Yes,No,California,6/15/2015,6/15/2015,0,2015,Q2
1864803,"Navient Solutions, Inc.",Student loan,Can't repay my loan,MA,Web,05/04/2016,05/04/2016,Yes,No,Massachusetts,04/05/2016,04/05/2016,0,2016,Q2
981820,Ford Motor Credit Company,Consumer Loan,Managing the loan or lease,SC,Web,08/13/2014,08/13/2014,Yes,No,South Carolina,8/13/2014,8/13/2014,0,2014,Q3
423383,Bank of America,Mortgage,"Application, originator, mortgage broker",VA,Web,04/06/2013,05/06/2013,Yes,Yes,Virginia,06/04/2013,06/05/2013,1,2013,Q2
2123770,"PayPal Holdings, Inc.",Money transfers,Fraud or scam,,Web,09/21/2016,09/21/2016,Yes,Yes,#N/A,9/21/2016,9/21/2016,0,2016,Q3
1426365,JPMorgan Chase & Co.,Mortgage,"Loan servicing, payments, escrow account",WA,Email,06/17/2015,06/22/2015,Yes,Yes,Washington,6/17/2015,6/22/2015,5,2015,Q2
1328945,Arvest Bank,Bank account or service,Problems caused by my funds being low,MO,Email,04/14/2015,04/16/2015,Yes,No,Missouri,4/14/2015,4/16/2015,2,2015,Q2
1830998,Professional Recovery Management,Debt collection,"Loan modification,collection,foreclosure",TN,Web,03/14/2016,03/14/2016,Yes,No,Tennessee,3/14/2016,3/14/2016,0,2016,Q1
2122027,Amex,Credit card,Rewards,MI,Web,09/20/2016,09/20/2016,Yes,No,Michigan,9/20/2016,9/20/2016,0,2016,Q3
1358247,Bank of the West,Bank account or service,"Making/receiving payments, sending money",KS,Email,04/05/2015,06/05/2015,Yes,No,Kansas,05/04/2015,05/06/2015,2,2015,Q2
1576361,Nationstar Mortgage,Mortgage,"Loan servicing, payments, escrow account",MI,Email,09/23/2015,09/25/2015,Yes,No,Michigan,9/23/2015,9/25/2015,2,2015,Q3
2030739,U.S. Bancorp,Bank account or service,"Account opening, closing, or management",WI,Fax,07/26/2016,07/28/2016,Yes,No,Wisconsin,7/26/2016,7/28/2016,2,2016,Q3
1514908,"Big Picture Loans, LLC",Payday loan,Charged fees or interest I didn't expect,GA,Web,12/08/2015,12/08/2015,Yes,No,Georgia,08/12/2015,08/12/2015,0,2015,Q3
688927,Wells Fargo & Company,Mortgage,"Loan servicing, payments, escrow account",NV,Web,01/28/2014,01/28/2014,Yes,No,Nevada,1/28/2014,1/28/2014,0,2014,Q1
1684658,Capital One,Credit card,Billing statement,FL,Web,05/12/2015,05/12/2015,Yes,No,Florida,12/05/2015,12/05/2015,0,2015,Q4
